DataHora,Site,Termo,Cargo,Empresa,Localizacao,Codigo,Link
2026-09-10 19:43:55,Programathor,,NOVA,Desenvolvedor(a) Full Stack PlenoNOVA,PureCode IT,prog_33774-desenvolvedor-a-full-stack-pleno,https://programathor.com.br/jobs/33774-desenvolvedor-a-full-stack-pleno
2026-09-10 19:43:55,Programathor,,NOVA,Desenvolvedor(a) Back-End Pleno (Middle Salesforce)NOVA,TechMagic,prog_33772-desenvolvedor-a-back-end-pleno-middle-salesforce,https://programathor.com.br/jobs/33772-desenvolvedor-a-back-end-pleno-middle-salesforce
2026-09-10 19:43:55,Programathor,,NOVA,AI Engineer JuniorNOVA,Westpoint,prog_33771-ai-engineer-junior,https://programathor.com.br/jobs/33771-ai-engineer-junior
2026-09-10 19:43:57,Vagas.com,,Confidencial,Especialista deTI(Suporte),Rio de Janeiro / RJA empresa aceita candidaturas de qualquer cidade do Brasil,vagas_especialista-de-ti-suporte,https://www.vagas.com.br/vagas/v2834348/especialista-de-ti-suporte
2026-09-10 19:43:57,Vagas.com,,Confidencial,Confidencial / ApInfo,Técnico deInformáticaN1 - Campinas,vagas_tecnico-de-informatica-n1-campinas,https://www.vagas.com.br/vagas/v2834480/tecnico-de-informatica-n1-campinas
2026-09-11 08:27:25,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 08:27:25,TrabalhaBrasil,,Vetor Centro De Estudos,"2 Vagas de Estagiário
Home-Office",Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 08:27:25,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 08:27:25,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 08:27:25,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 08:27:25,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 08:27:25,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 08:27:25,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 08:27:25,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 08:27:25,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 08:27:25,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 08:27:25,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 08:27:25,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 08:27:25,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 08:27:25,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 08:27:25,TrabalhaBrasil,,"Vaga de Auxiliar de TI
13486453",Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 08:29:27,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 08:29:27,TrabalhaBrasil,,Vetor Centro De Estudos,"2 Vagas de Estagiário
Home-Office",Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 08:29:27,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 08:29:27,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 08:29:27,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 08:29:27,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 08:29:27,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 08:29:27,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 08:29:27,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 08:29:27,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 08:29:27,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 08:29:27,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 08:29:27,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 08:29:27,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 08:29:27,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 08:29:27,TrabalhaBrasil,,"Vaga de Auxiliar de TI
13486453",Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 08:40:19,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 08:40:19,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 08:40:19,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 08:40:19,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 08:40:19,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 08:40:19,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 08:40:19,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 08:40:19,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 08:40:19,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 08:40:19,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 08:40:19,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 08:40:19,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 08:40:19,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 08:40:19,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 08:40:19,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 08:40:19,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 08:41:54,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 08:41:54,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 08:41:54,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 08:41:54,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 08:41:54,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 08:41:54,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 08:41:54,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 08:41:54,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 08:41:54,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 08:41:54,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 08:41:54,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 08:41:54,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 08:41:54,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 08:41:54,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 08:41:54,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 08:41:54,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 08:54:06,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 08:54:06,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 08:54:06,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 08:54:06,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 08:54:06,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 08:54:06,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 08:54:06,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 08:54:06,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 08:54:06,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 08:54:06,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 08:54:06,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 08:54:06,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 08:54:06,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 08:54:06,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 08:54:06,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 08:54:06,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 09:10:41,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 09:10:41,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 09:10:41,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 09:10:41,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 09:10:41,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 09:10:41,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 09:10:41,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 09:10:41,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 09:10:41,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 09:10:41,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 09:10:41,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 09:10:41,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 09:10:41,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 09:10:41,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 09:10:41,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
2026-09-11 09:10:41,TrabalhaBrasil,,Vaga de Auxiliar de TI,Confidencial / ApInfo,Confidencial,auxiliar-de-ti,https://www.trabalhabrasil.com.br/vagas-de-emprego/auxiliar-de-ti
2026-09-11 15:10:59,TrabalhaBrasil,,Empresa Confidencial,Vaga de Auxiliar de TI,Rio de Janeiro/RJ,13486453,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-de-janeiro-rj/auxiliar-de-ti/13486453
2026-09-11 15:10:59,TrabalhaBrasil,,Vetor Centro De Estudos,2 Vagas de Estagiário,Manaus/AM,12485229,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-manaus-am/estagiario/12485229
2026-09-11 15:10:59,TrabalhaBrasil,,Easy Tech Automacao,Vaga de Técnico de Ti,Goiânia/GO,11525930,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/11525930
2026-09-11 15:10:59,TrabalhaBrasil,,Ronaldo Estevao Foto E Cine,10 Vagas de Técnico de Ti,São Paulo/SP,11575121,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-sao-paulo-sp/tecnico-de-ti/11575121
2026-09-11 15:10:59,TrabalhaBrasil,,Espomak,Vaga de Técnico de Ti,Rio do Sul/SC,11122557,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-rio-do-sul-sc/tecnico-de-ti/11122557
2026-09-11 15:10:59,TrabalhaBrasil,,Micronativa Informatica,Vaga de Técnico de Ti,Curitiba/PR,10711272,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-curitiba-pr/tecnico-de-ti/10711272
2026-09-11 15:10:59,TrabalhaBrasil,,Datafort Telecomunicações E Serviços Ltda,Vaga de Analista de Infraestrutura,João Pessoa/PB,10167414,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-joao-pessoa-pb/analista-de-infraestrutura/10167414
2026-09-11 15:10:59,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,Vaga de Técnico de Ti,Porto Alegre/RS,9660992,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-porto-alegre-rs/tecnico-de-ti/9660992
2026-09-11 15:10:59,TrabalhaBrasil,,Skycompany Infraestrutura Em Ti Ltda,8 Vagas de Técnico de Rede de Telecomunicações,Guarulhos/SP,9600888,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-guarulhos-sp/tecnico-de-rede-de-telecomunicacoes/9600888
2026-09-11 15:10:59,TrabalhaBrasil,,Skycompany,Vaga de Técnico de Ti,Canoas/RS,9282354,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-canoas-rs/tecnico-de-ti/9282354
2026-09-11 15:10:59,TrabalhaBrasil,,Centro Oeste Teleinformática,8 Vagas de Auxiliar de TI,Barcarena/PA,9125842,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-barcarena-pa/auxiliar-de-ti/9125842
2026-09-11 15:10:59,TrabalhaBrasil,,Ev Tecnologia E Automacao,Vaga de Suporte Técnico,Pinhais/PR,8656214,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-pinhais-pr/suporte-tecnico/8656214
2026-09-11 15:10:59,TrabalhaBrasil,,Avanti Telecom,Vaga de Técnico de Tecnologia da Informação,Belém/PA,7792210,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-belem-pa/tecnico-de-tecnologia-da-informacao/7792210
2026-09-11 15:10:59,TrabalhaBrasil,,Wine Tecnologia,6 Vagas de Técnico de Ti,Goiânia/GO,7789781,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-goiania-go/tecnico-de-ti/7789781
2026-09-11 15:10:59,TrabalhaBrasil,,Wine Tecnologia,3 Vagas de Técnico de Ti,Itupeva/SP,7460377,https://www.trabalhabrasil.com.br/vagas-de-emprego-em-itupeva-sp/tecnico-de-ti/7460377
